"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GRC","CPI","TOT","AGRWTH","M","2015-12",-0.1673492,
"GRC","CPI","TOT","AGRWTH","M","2016-01",-0.7346364,
"GRC","CPI","TOT","AGRWTH","M","2016-02",-0.5158273,
"GRC","CPI","TOT","AGRWTH","M","2016-03",-1.500536,
"GRC","CPI","TOT","AGRWTH","M","2016-04",-1.258173,
"GRC","CPI","TOT","AGRWTH","M","2016-05",-0.8691185,
"GRC","CPI","TOT","AGRWTH","M","2016-06",-0.7108785,
"GRC","CPI","TOT","AGRWTH","M","2016-07",-1.043369,
"GRC","CPI","TOT","AGRWTH","M","2016-08",-0.9479151,
"GRC","CPI","TOT","AGRWTH","M","2016-09",-0.9697963,
"GRC","CPI","TOT","AGRWTH","M","2016-10",-0.4827444,
"GRC","CPI","TOT","AGRWTH","M","2016-11",-0.8882279,
"GRC","CPI","TOT","AGRWTH","M","2016-12",0.0229081,
"GRC","CPI","TOT","AGRWTH","M","2017-01",1.160508,
"HUN","CPI","TOT","AGRWTH","M","1996-11",20.13764,
"HUN","CPI","TOT","AGRWTH","M","1996-12",19.81076,
"HUN","CPI","TOT","AGRWTH","M","1997-01",18.94647,
"HUN","CPI","TOT","AGRWTH","M","1997-02",18.79325,
"HUN","CPI","TOT","AGRWTH","M","1997-03",18.77207,
"HUN","CPI","TOT","AGRWTH","M","1997-04",18.52941,
"HUN","CPI","TOT","AGRWTH","M","1997-05",17.65785,
"HUN","CPI","TOT","AGRWTH","M","1997-06",18.7013,
"HUN","CPI","TOT","AGRWTH","M","1997-07",18.14652,
"HUN","CPI","TOT","AGRWTH","M","1997-08",17.9871,
"HUN","CPI","TOT","AGRWTH","M","1997-09",17.96438,
"HUN","CPI","TOT","AGRWTH","M","1997-10",17.72978,
"HUN","CPI","TOT","AGRWTH","M","1997-11",18.18182,
"HUN","CPI","TOT","AGRWTH","M","1997-12",18.38598,
"HUN","CPI","TOT","AGRWTH","M","1998-01",17.66667,
"HUN","CPI","TOT","AGRWTH","M","1998-02",17.05499,
"HUN","CPI","TOT","AGRWTH","M","1998-03",16.39982,
"HUN","CPI","TOT","AGRWTH","M","1998-04",15.99368,
"HUN","CPI","TOT","AGRWTH","M","1998-05",15.8094,
"HUN","CPI","TOT","AGRWTH","M","1998-06",14.13567,
"HUN","CPI","TOT","AGRWTH","M","1998-07",14.06661,
"HUN","CPI","TOT","AGRWTH","M","1998-08",13.45144,
"HUN","CPI","TOT","AGRWTH","M","1998-09",12.51079,
"HUN","CPI","TOT","AGRWTH","M","1998-10",12.26536,
"HUN","CPI","TOT","AGRWTH","M","1998-11",11.2118,
"HUN","CPI","TOT","AGRWTH","M","1998-12",10.2981,
"HUN","CPI","TOT","AGRWTH","M","1999-01",9.753137,
"HUN","CPI","TOT","AGRWTH","M","1999-02",9.394904,
"HUN","CPI","TOT","AGRWTH","M","1999-03",9.274907,
"HUN","CPI","TOT","AGRWTH","M","1999-04",9.393232,
"HUN","CPI","TOT","AGRWTH","M","1999-05",8.86368,
"HUN","CPI","TOT","AGRWTH","M","1999-06",9.087423,
"HUN","CPI","TOT","AGRWTH","M","1999-07",10.06531,
"HUN","CPI","TOT","AGRWTH","M","1999-08",10.87334,
"HUN","CPI","TOT","AGRWTH","M","1999-09",10.85123,
"HUN","CPI","TOT","AGRWTH","M","1999-10",10.50732,
"HUN","CPI","TOT","AGRWTH","M","1999-11",10.61209,
"HUN","CPI","TOT","AGRWTH","M","1999-12",11.20771,
"HUN","CPI","TOT","AGRWTH","M","2000-01",10.06637,
"HUN","CPI","TOT","AGRWTH","M","2000-02",9.91953,
"HUN","CPI","TOT","AGRWTH","M","2000-03",9.594684,
"HUN","CPI","TOT","AGRWTH","M","2000-04",9.296771,
"HUN","CPI","TOT","AGRWTH","M","2000-05",9.053954,
"HUN","CPI","TOT","AGRWTH","M","2000-06",9.142769,
"HUN","CPI","TOT","AGRWTH","M","2000-07",9.467779,
"HUN","CPI","TOT","AGRWTH","M","2000-08",9.686879,
"HUN","CPI","TOT","AGRWTH","M","2000-09",10.32981,
"HUN","CPI","TOT","AGRWTH","M","2000-10",10.29674,
"HUN","CPI","TOT","AGRWTH","M","2000-11",10.66206,
"HUN","CPI","TOT","AGRWTH","M","2000-12",10.08053,
"HUN","CPI","TOT","AGRWTH","M","2001-01",10.13413,
"HUN","CPI","TOT","AGRWTH","M","2001-02",10.30928,
"HUN","CPI","TOT","AGRWTH","M","2001-03",10.36496,
"HUN","CPI","TOT","AGRWTH","M","2001-04",10.27496,
"HUN","CPI","TOT","AGRWTH","M","2001-05",10.80692,
"HUN","CPI","TOT","AGRWTH","M","2001-06",10.45845,
"HUN","CPI","TOT","AGRWTH","M","2001-07",9.503546,
"HUN","CPI","TOT","AGRWTH","M","2001-08",8.603667,
"HUN","CPI","TOT","AGRWTH","M","2001-09",7.949791,
"HUN","CPI","TOT","AGRWTH","M","2001-10",7.628294,
"HUN","CPI","TOT","AGRWTH","M","2001-11",7.024794,
"HUN","CPI","TOT","AGRWTH","M","2001-12",6.730769,
"HUN","CPI","TOT","AGRWTH","M","2002-01",6.495264,
"HUN","CPI","TOT","AGRWTH","M","2002-02",6.141522,
"HUN","CPI","TOT","AGRWTH","M","2002-03",5.952381,
"HUN","CPI","TOT","AGRWTH","M","2002-04",6.036746,
"HUN","CPI","TOT","AGRWTH","M","2002-05",5.591678,
"HUN","CPI","TOT","AGRWTH","M","2002-06",4.798963,
"HUN","CPI","TOT","AGRWTH","M","2002-07",4.533679,
"HUN","CPI","TOT","AGRWTH","M","2002-08",4.545455,
"HUN","CPI","TOT","AGRWTH","M","2002-09",4.651163,
"HUN","CPI","TOT","AGRWTH","M","2002-10",4.896907,
"HUN","CPI","TOT","AGRWTH","M","2002-11",4.761905,
"HUN","CPI","TOT","AGRWTH","M","2002-12",4.890605,
"HUN","CPI","TOT","AGRWTH","M","2003-01",4.828463,
"HUN","CPI","TOT","AGRWTH","M","2003-02",4.528302,
"HUN","CPI","TOT","AGRWTH","M","2003-03",4.619226,
